"nr","time","veikla","grupe","paj","dsk","val","atlyg","ter","nace1","nace2"
1899,2008.25,70,3,235086,23.5,10115,83683,61,702000,682000
1899,2008.5,70,3,207110,25,9895,92725,61,702000,682000
1899,2008.75,70,3,232300,23.5,9367,86274,61,702000,682000
1902,2005,70,3,1629798,16,6970,117619,61,702000,682000
1902,2005.25,70,3,1168410,17,6696,118829,61,702000,682000
1902,2005.5,70,3,2440282,14,5853,104929,61,702000,682000
1902,2005.75,70,3,2374312,14,6027,114580,61,702000,682000
1902,2006,70,3,2172504,11.5,4614,91590,61,702000,682000
1902,2006.25,70,3,2456742,9.5,1087,67967,61,702000,682000
1902,2006.5,70,3,2287123,10,2767,71632,61,702000,682000
1902,2006.75,70,3,14295815,9.5,1622,51382,61,702000,682000
1902,2007,70,3,1632510,9,1773,28945,61,702000,682000
1902,2007.25,70,3,2213561,9,1737,28945,61,702000,682000
1902,2007.5,70,3,2016479,9,1801,30226,61,702000,682000
1902,2007.75,70,3,1222878,9,1849,34084,61,702000,682000
1902,2008,70,3,834089,9,1639,29511,61,702000,682000
1902,2008.25,70,3,2080513,9,1753,34225,61,702000,682000
1902,2008.5,70,3,2182079,9,1514,36728,61,702000,682000
1902,2008.75,70,3,2025281,8.5,1531,40220,61,702000,682000
1929,2005,70,3,,,,,61,702000,682000
1929,2005.25,70,3,,,,,61,702000,682000
1929,2005.5,70,3,,,,,61,702000,682000
1929,2005.75,70,3,,,,,61,702000,682000
1929,2006,70,3,,4,,5775,61,702000,682000
1929,2006.25,70,3,,4,,5791,61,702000,682000
1929,2006.5,70,3,,5.5,,9454,61,702000,682000
1929,2006.75,70,3,,7,,9457,61,702000,682000
1929,2007,70,3,159061,7,1931,8837,61,702000,682000
1929,2007.25,70,3,,7,1740,8837,61,702000,682000
1929,2007.5,70,3,,6,,9806,61,702000,682000
1929,2007.75,70,3,,6,,10200,61,702000,682000
1929,2008,70,3,200349,6,1784,11476,61,702000,682000
1929,2008.25,70,3,175023,6,1677,11054,61,702000,682000
1929,2008.5,70,3,187555,6,1849,10538,61,702000,682000
1929,2008.75,70,3,20240,6,1958,10478,61,702000,682000
1933,2005,70,3,,,,,61,702000,682000
1933,2005.25,70,3,,,,,61,702000,682000
1933,2005.5,70,3,,,,,61,702000,682000
1933,2005.75,70,3,,,,,61,702000,682000
1933,2006,70,3,25500,2,496,1638,61,702000,682000
1933,2006.25,70,3,25500,2.5,592,2152,61,702000,682000
1933,2006.5,70,3,26346,3,716,2698,61,702000,682000
1933,2006.75,70,3,38700,3,744,2700,61,702000,682000
1933,2007,70,3,,3,,2700,61,702000,682000
1933,2007.25,70,3,,3,,2700,61,702000,682000
1933,2007.5,70,3,,3,,3150,61,702000,682000
1933,2007.75,70,3,,3,,3150,61,702000,682000
1933,2008,70,3,,3,,3600,61,702000,682000
1933,2008.25,70,3,,3,,3994,61,702000,682000
1933,2008.5,70,3,,3,,3600,61,702000,682000
1933,2008.75,70,3,0,2.5,,4571,61,702000,682000
1950,2005,70,3,42533,,,,13,742000,711100
1950,2005.25,70,3,40212,2,256,7500,13,702000,682000
1950,2005.5,70,3,105430,2,256,7650,13,702000,682000
1950,2005.75,70,3,43549,2,252,7650,13,702000,682000
1950,2006,70,3,46462,2,494,7650,13,742000,711100
1950,2006.25,70,3,68810,2,479,7650,13,702000,682000
1950,2006.5,70,3,46958,2,251,7761,13,702000,682000
1950,2006.75,70,3,46216,2,495,7780,13,702000,682000
1950,2007,70,3,,2,,5610,13,742000,711100
1950,2007.25,70,3,,2,,5610,13,702000,682000
1950,2007.5,70,3,,7,,26541,13,702000,682000
1950,2007.75,70,3,,7.5,,29741,13,702000,682000
1950,2008,70,3,,8,,33810,13,742000,711100
1950,2008.25,70,3,,8,,34050,13,702000,682000
1950,2008.5,70,3,,8.5,,38894,13,702000,682000
1950,2008.75,70,3,0,9,,41713,13,702000,682000
2012,2005,70,3,19367,7,2498,8099,18,702000,682000
2012,2005.25,70,3,18854,9,1411,8223,18,702000,682000
2012,2005.5,70,3,19198,7,1484,6329,18,702000,682000
2012,2005.75,70,3,21269,5,1482,5757,18,702000,682000
2012,2006,70,3,21822,6,1217,4234,18,702000,682000
2012,2006.25,70,3,20204,5.5,946,4773,18,702000,682000
2012,2006.5,70,3,19401,5.5,1068,4548,18,702000,682000
2012,2006.75,70,3,20871,4.5,984,4586,18,702000,682000
2012,2007,70,3,,4,,4967,18,702000,682000
2012,2007.25,70,3,,4,,4967,18,702000,682000
2012,2007.5,70,3,,4.5,,5116,18,702000,682000
2012,2007.75,70,3,,4.5,,5793,18,702000,682000
2012,2008,70,3,,4.5,,6783,18,702000,682000
2012,2008.25,70,3,,4,,7083,18,702000,682000
2012,2008.5,70,3,,4,,5437,18,702000,682000
2012,2008.75,70,3,0,5,,5790,18,702000,682000
2022,2005,70,3,,,,,59,701200,681000
2022,2005.25,70,3,,,,,59,701200,681000
2022,2005.5,70,3,,,,,11,701200,681000
2022,2005.75,70,3,,,,,11,701100,411000
2022,2006,70,3,,3,,7170,59,701200,681000
2022,2006.25,70,3,,3.5,,7980,59,701200,681000
2022,2006.5,70,3,,4,,8752,11,701200,681000
2022,2006.75,70,3,,7.5,,18708,11,701100,411000
