"nr","time","Valandos","Prognoze","Skirtumas"
8572,2008.25,12935,12795.6263125623,139.373687437715
8572,2008.5,12526,12560.3435931751,-34.343593175081
8572,2008.75,12605,12517.0433373241,87.9566626759261
8610,2008,,74.2846137133288,
8610,2008.25,,68.0908178642681,
8610,2008.5,,62.0834053971316,
8610,2008.75,,56.24306252624,
8615,2008,,6243.33898827459,
8615,2008.25,,7140.50610804989,
8615,2008.5,,7949.80321162131,
8615,2008.75,,7787.66041978356,
8623,2008,,2899.11808357893,
8623,2008.25,,2802.33011181419,
8623,2008.5,,1271.66988235435,
8623,2008.75,,984.827708122485,
8640,2008,11829,11380.2829166179,448.717083382133
8640,2008.25,10823,10250.4368857103,572.563114289715
8640,2008.5,9657,9991.84684297742,-334.846842977422
8640,2008.75,10951,10958.1649077065,-7.16490770647943
8651,2008,,1526.99336292599,
8651,2008.25,,1520.79956707693,
8651,2008.5,,1520.31266991757,
8651,2008.75,,1514.64228276791,
8652,2008,,1086.70784157563,
8652,2008.25,,1080.51404572657,
8652,2008.5,,912.844068502236,
8652,2008.75,,734.219496145058,
8693,2008,,1603.02938764992,
8693,2008.25,,1514.86974296078,
8693,2008.5,,1471.49896336394,
8693,2008.75,,1512.11536302981,
8728,2008,,1126.34447151747,
8728,2008.25,,1096.03913139171,
8728,2008.5,,946.983000331334,
8728,2008.75,,755.848209016004,
8738,2008,2400,2206.97746576405,193.022534235952
8738,2008.25,2852,2248.87211136359,603.127888636409
8738,2008.5,2990,2379.0226142986,610.977385701398
8738,2008.75,2893,2158.37096280066,734.629037199336
8746,2008,,415.078884675685,
8746,2008.25,,408.885088826624,
8746,2008.5,,411.479562786905,
8746,2008.75,,243.347908870706,
8749,2008,,1124.60715367916,
8749,2008.25,,1118.19906583377,
8749,2008.5,,1111.19554996443,
8749,2008.75,,1105.39215398945,
8750,2008,,1124.60715367916,
8750,2008.25,,1118.19906583377,
8750,2008.5,,1111.19554996443,
8750,2008.75,,1105.39215398945,
8786,2008,7550,7333.50679368816,216.493206311836
8786,2008.25,7227,6884.7270622576,342.272937742397
8786,2008.5,6144,6175.68772996121,-31.6877299612115
8786,2008.75,6431,5758.50920812283,672.490791877167
8809,2008,4988,4491.24483361426,496.755166385736
8809,2008.25,4956,4614.2304158802,341.769584119798
8809,2008.5,5520,4878.08314373985,641.916856260154
8809,2008.75,5118,4804.60025214628,313.399747853717
8813,2008,1102,1109.40801442822,-7.40801442822453
8813,2008.25,1127,1105.54926240124,21.4507375987594
8813,2008.5,1052,1124.48904311606,-72.4890431160597
8813,2008.75,964,1156.88873752127,-192.888737521268
8814,2008,478,600.358305274151,-122.358305274151
8814,2008.25,2490,1673.75207771454,816.247922285459
8814,2008.5,2692,1969.32054955072,722.679450449276
8814,2008.75,478,1797.68632990141,-1319.68632990141
8816,2008,1613,2131.63514993696,-518.635149936956
8816,2008.25,1459,1865.97526149626,-406.975261496258
8816,2008.5,1459,1823.57612015271,-364.576120152711
8816,2008.75,1611,2038.44790878303,-427.447908783031
8839,2008,,1993.80928453422,
8839,2008.25,,1906.08115899539,
8839,2008.5,,1869.74160320061,
8839,2008.75,,1913.83130896847,
8852,2008,,764.194245656474,
8852,2008.25,,758.000449807414,
8852,2008.5,,757.63917209418,
8852,2008.75,,751.843165498391,
8857,2008,6295,5344.14623833167,950.853761668325
8857,2008.25,5278,4517.52548733917,760.474512660833
8857,2008.5,4927,3988.8959865995,938.104013400502
8857,2008.75,3669,3434.74566399008,234.254336009921
8862,2008,4780,4513.5120253786,266.487974621402
8862,2008.25,3214,3745.42331651877,-531.423316518765
8862,2008.5,3277,3334.58172770512,-57.5817277051165
8862,2008.75,,3309.34546988598,
8889,2008,,1579.07370741332,
8889,2008.25,,1495.56483716429,
8889,2008.5,,1499.49678875684,
8889,2008.75,,1497.28463106519,
8897,2008,5951,7069.0980328513,-1118.0980328513
8897,2008.25,5896,6644.16604757543,-748.166047575432
8897,2008.5,4900,6525.56919796487,-1625.56919796487
8897,2008.75,4900,6843.49193264828,-1943.49193264828
8901,2008,5410,5532.64387123391,-122.643871233911
8901,2008.25,5411,5640.08871455823,-229.08871455823
8901,2008.5,5660,5344.50791900146,315.492080998539
8901,2008.75,5638,5469.82257239115,168.177427608848
8906,2008,5588,4530.72623589643,1057.27376410357
8906,2008.25,5763,4648.7841783533,1114.2158216467
8906,2008.5,4472,4493.84462542687,-21.8446254268674
8906,2008.75,5645,4691.11224744873,953.887752551273
8922,2008,2820,2394.34773413445,425.65226586555
8922,2008.25,2651,2144.93750310875,506.062496891252
8922,2008.5,1911,1904.03891449021,6.96108550978875
8922,2008.75,2184,2128.96679155465,55.0332084453512
8928,2008,2511,2276.88788039425,234.112119605749
8928,2008.25,2901,2366.91383340127,534.08616659873
8928,2008.5,2902,2328.73820592773,573.26179407227
8928,2008.75,3018,2410.17547109668,607.824528903322
8963,2008,,431.549810876347,
8963,2008.25,,420.412520353332,
8963,2008.5,,426.923365281021,
8963,2008.75,,419.265235130918,
8964,2008,9240,10249.6721674934,-1009.67216749342
8964,2008.25,11888,10632.7530672557,1255.24693274427
8964,2008.5,11888,10330.149010323,1557.85098967697
8964,2008.75,11368,10924.6517925503,443.34820744973
8967,2008,,459.04569081922,
8967,2008.25,,452.334638427294,
8967,2008.5,,452.379776569169,
8967,2008.75,,152.201540606904,
8970,2008,,6110.62629905336,
8970,2008.25,,5854.79548640147,
8970,2008.5,,5919.89418044616,
8970,2008.75,,6645.73140384265,
8978,2008,,412.307867481764,
8978,2008.25,,406.114071632704,
8978,2008.5,,405.75279391947,
8978,2008.75,,399.956787323681,
8983,2008,1248,2528.43476366717,-1280.43476366717
8983,2008.25,1345,2637.18856797094,-1292.18856797094
8983,2008.5,1345,2147.55741873411,-802.557418734108
8983,2008.75,1246,2318.09467970193,-1072.09467970193
8985,2008,8708,8280.5497621843,427.450237815701
8985,2008.25,9389,8580.75497589136,808.245024108643
8985,2008.5,7750,8409.57698008229,-659.576980082295
8985,2008.75,11220,8946.23625261876,2273.76374738124
8991,2008,700,952.793370564282,-252.793370564282
8991,2008.25,556,966.26271272328,-410.26271272328
8991,2008.5,696,946.186571347701,-250.186571347701
8991,2008.75,700,939.223042840874,-239.223042840874
8997,2008,1440,2000.28207178883,-560.282071788831
8997,2008.25,1800,1374.28270400495,425.717295995052
8997,2008.5,1800,1342.09757767685,457.902422323153
8997,2008.75,120,1909.41035296777,-1789.41035296777
9005,2008,,756.58425688873,
9005,2008.25,,750.390461039669,
9005,2008.5,,749.215279824662,
9005,2008.75,,743.41188384969,
9010,2008,12124,13287.3202525244,-1163.3202525244
9010,2008.25,12945,13476.6485770899,-531.648577089856
9010,2008.5,13357,13054.1732703744,302.826729625607
9010,2008.75,12279,13194.5965548462,-915.596554846163
9040,2008,,410.645257165412,
9040,2008.25,,404.451461316352,
9040,2008.5,,404.090183603118,
9040,2008.75,,396.077363252193,
9041,2008,,410.645257165412,
9041,2008.25,,404.451461316352,
9041,2008.5,,404.090183603118,
9041,2008.75,,396.077363252193,
9050,2008,,1130.63770082325,
9050,2008.25,,1133.71757584984,
9050,2008.5,,1139.22346520853,
9050,2008.75,,1130.14657425514,
9054,2008,,749.784956248089,
9054,2008.25,,743.591160399028,
9054,2008.5,,743.229882685795,
9054,2008.75,,737.433876090006,
9085,2008,4069,4014.10407614864,54.8959238513621
9085,2008.25,3703,3940.32263461828,-237.322634618281
9085,2008.5,3715,3829.44539144885,-114.445391448855
9085,2008.75,3898,4066.57649548755,-168.576495487551
9093,2008,54295,51319.8122339302,2975.18776606981
9093,2008.25,52644,49511.2591790386,3132.74082096144
9093,2008.5,53340,49825.7452930827,3514.25470691733
9093,2008.75,53971,52550.348475552,1420.651524448
9094,2008,,756.804866472687,
9094,2008.25,,934.553262677431,
9094,2008.5,,929.078534569017,
9094,2008.75,,777.735550158383,
9099,2008,2000,2591.33825950821,-591.33825950821
9099,2008.25,2103,2329.45627892265,-226.456278922652
9099,2008.5,2103,2294.03898954715,-191.038989547153
9099,2008.75,2322,2328.31374993548,-6.31374993547752
9100,2008,,451.186923463291,
9100,2008.25,,413.318716336897,
9100,2008.5,,412.957438623663,
9100,2008.75,,385.148471439371,
9104,2008,180,71.5055580827355,108.494441917264
9104,2008.25,183,65.3117622336748,117.688237766325
9104,2008.5,192,64.9504845204411,127.049515479559
9104,2008.75,189,59.1544779246523,129.845522075348
9119,2008,9082,7981.36809565071,1100.63190434929
9119,2008.25,5184,4614.3417403581,569.658259641902
9119,2008.5,5184,1746.9191645681,3437.0808354319
9119,2008.75,3258,2758.71294651082,499.287053489178
9123,2008,6335,5823.93890814453,511.061091855469
9123,2008.25,6035,5545.43877681252,489.561223187478
9123,2008.5,5896,5458.54343923336,437.456560766643
9123,2008.75,6530,5642.73232925279,887.267670747213
9148,2008,,2587.01460684533,
9148,2008.25,,2700.23682947131,
9148,2008.5,,2658.30444704215,
9148,2008.75,,2694.14452199532,
9149,2008,1408,1662.11929230751,-254.119292307507
9149,2008.25,1482,1576.26108308667,-94.261083086669
9149,2008.5,1217,1533.82949222873,-316.829492228727
9149,2008.75,1351,1572.69443181395,-221.694431813946
9150,2008,14083,13989.5782417883,93.421758211698
9150,2008.25,14628,14155.8144253656,472.18557463445
9150,2008.5,13132,13857.64619903,-725.646199030027
9150,2008.75,13428,14877.3971171479,-1449.39711714793
9154,2008,1380,2024.8448187171,-644.844818717096
9154,2008.25,1334,1933.68992345523,-599.689923455234
9154,2008.5,1188,1889.26996004196,-701.269960041955
9154,2008.75,1423,1997.24565295479,-574.245652954791
9155,2008,2390,1612.39305610447,777.606943895529
9155,2008.25,2470,1523.80189226502,946.198107734979
9155,2008.5,2560,1478.97156260096,1081.02843739904
9155,2008.75,2550,1518.42032221307,1031.57967778693
9165,2008,,3466.6383929311,
9165,2008.25,,3406.18224669016,
9165,2008.5,,3303.85494809011,
9165,2008.75,,3453.06811066417,
9171,2008,1440,1097.98565817831,342.014341821694
9171,2008.25,1488,897.423256247116,590.576743752884
9171,2008.5,1539,891.726846763187,647.273153236813
9171,2008.75,1512,934.597291471823,577.402708528177
9172,2008,1440,1097.98565817831,342.014341821694
9172,2008.25,1488,897.423256247116,590.576743752884
9172,2008.5,1539,891.726846763187,647.273153236813
9172,2008.75,1512,934.597291471823,577.402708528177
9176,2008,2068,1730.8704463432,337.1295536568
9176,2008.25,2276,1663.89754581816,612.102454181844
9176,2008.5,2304,1643.10537117414,660.894628825856
9176,2008.75,2120,1666.47792714736,453.522072852643
9187,2008,8178,8003.22972239408,174.770277605923
9187,2008.25,5112,6823.79552817038,-1711.79552817038
9187,2008.5,4944,5429.57430913199,-485.574309131986
9187,2008.75,3984,4052.63586711323,-68.6358671132316
9206,2008,665,445.227551745538,219.772448254462
9206,2008.25,652,593.307590527375,58.6924094726248
9206,2008.5,575,421.824693644208,153.175306355792
9206,2008.75,564,420.092845599502,143.907154400498
9249,2008,3229,2863.7023100962,365.2976899038
9249,2008.25,3142,2522.06883058464,619.931169415362
9249,2008.5,2691,2258.27158645305,432.72841354695
9249,2008.75,2841,2803.54244438063,37.4575556193672
9272,2008,,2381.4529265841,
9272,2008.25,,2292.86176274465,
9272,2008.5,,2247.32069565655,
9272,2008.75,,2289.54471568632,
9294,2008,4463,3738.41277601349,724.587223986505
9294,2008.25,4731,4119.99112628794,611.008873712062
9294,2008.5,5136,4638.35971904729,497.640280952705
9294,2008.75,5575,5144.43924914799,430.560750852012
9300,2008,,3661.309628788,
9300,2008.25,,3058.38206290314,
9300,2008.5,,2504.21937712993,
9300,2008.75,,2869.62004828128,
9302,2008,1195,806.313707004063,388.686292995937
9302,2008.25,1360,1308.18658379003,51.813416209972
9302,2008.5,2164,1835.58467423661,328.415325763387
9302,2008.75,,1657.86899551904,
9305,2008,1332,2442.06021430272,-1110.06021430272
9305,2008.25,1496,2349.97459146176,-853.974591461764
9305,2008.5,1796,2305.66462312601,-509.664623126014
9305,2008.75,1620,2420.02426111545,-800.024261115452
9306,2008,1936,1716.81118862602,219.188811373983
9306,2008.25,3715,3626.46373598623,88.5362640137678
9306,2008.5,5633,4511.470038189,1121.529961811
9306,2008.75,3867,3223.70819010297,643.29180989703
9309,2008,1190,812.808971306612,377.191028693388
9309,2008.25,1198,806.615175457552,391.384824542448
9309,2008.5,1184,807.938676198221,376.061323801779
9309,2008.75,1185,800.457891148529,384.542108851471
9318,2008,,446.158613522695,
9318,2008.25,,432.900571173933,
9318,2008.5,,570.778175262779,
9318,2008.75,,736.386736949417,
9321,2008,,4348.84592650527,
9321,2008.25,,4275.72803029137,
9321,2008.5,,4163.48381125143,
9321,2008.75,,4510.96513292786,
9331,2008,,0,
9331,2008.25,,0,
9331,2008.5,,0,
9331,2008.75,,0,
9338,2008,479,426.162953451366,52.8370465486341
9338,2008.25,496,420.708095520684,75.291904479316
9338,2008.5,512,646.260683625168,-134.260683625168
9338,2008.75,503,588.739022742867,-85.739022742867
9360,2008,5130,4879.18424134911,250.815758650892
9360,2008.25,5117,4393.54907172131,723.450928278693
9360,2008.5,4012,3068.05475352762,943.945246472378
9360,2008.75,3839,3620.89362030176,218.106379698237
9364,2008,336,424.832865198284,-88.8328651982841
9364,2008.25,358,418.639069349223,-60.6390693492235
9364,2008.5,350,418.211287223336,-68.2112872233357
9364,2008.75,350,580.824997637031,-230.824997637031
9367,2008,3603,3828.93867355143,-225.938673551428
9367,2008.25,3677,3757.47057580193,-80.4705758019286
9367,2008.5,2843,3638.49300346881,-795.493003468812
9367,2008.75,2892,3886.66144053091,-994.661440530907
9372,2008,,217.539107620026,
9372,2008.25,,252.396274349184,
9372,2008.5,,379.475020157848,
9372,2008.75,,159.068683827505,
9386,2008,1872,2353.27726441699,-481.277264416985
9386,2008.25,1969,2269.52165340892,-300.521653408919
9386,2008.5,1672,2227.4538924228,-555.453892422805
9386,2008.75,1928,2274.65730500072,-346.657305000723
9392,2008,9131,,
9392,2008.25,10804,9983.91578529074,820.084214709257
9392,2008.5,10832,9910.62626215741,921.373737842592
9392,2008.75,10203,9659.00865954377,543.991340456227
9399,2008,10426,10023.73530322,402.264696779985
9399,2008.25,9266,9533.29849298737,-267.298492987371
9399,2008.5,9269,8831.29123831075,437.708761689248
9399,2008.75,9996,9849.8755606479,146.124439352096
9407,2008,,402.672117026106,
9407,2008.25,,396.456153039493,
9407,2008.5,,396.057928430341,
9407,2008.75,,390.27670059292,
9410,2008,,2888.12596751891,
9410,2008.25,,2960.56539986096,
9410,2008.5,,2924.11584898865,
9410,2008.75,,2950.22559016038,
9411,2008,24153,24849.4191709431,-696.419170943085
9411,2008.25,22479,21434.1504261617,1044.84957383832
9411,2008.5,19692,21964.7206308409,-2272.72063084091
9411,2008.75,22671,23428.2073512117,-757.207351211659
9412,2008,710,753.110176880793,-43.1101768807932
9412,2008.25,735,746.916381031733,-11.9163810317326
9412,2008.5,563,746.547713939315,-183.547713939315
9412,2008.75,597,584.977828738319,12.0221712616808
9415,2008,,4473.95141313678,
9415,2008.25,,4210.89774654843,
9415,2008.5,,4120.79708623842,
9415,2008.75,,4299.90604735976,
9416,2008,3979,3251.81403288827,727.185967111733
9416,2008.25,3956,3172.1409314885,783.859068511502
9416,2008.5,3620,3096.28352880138,523.716471198624
9416,2008.75,4538,3515.08822442951,1022.91177557049
9418,2008,,4804.68796709197,
9418,2008.25,,4527.37351509592,
9418,2008.5,,4424.60022702087,
9418,2008.75,,4566.9386250048,
9419,2008,8630,7925.03796552046,704.962034479543
9419,2008.25,8745,7464.11187859543,1280.88812140457
9419,2008.5,7378,6968.70819690602,409.291803093978
9419,2008.75,8636,8004.33188791964,631.668112080357
9420,2008,,2468.99411923634,
9420,2008.25,,2211.19887883898,
9420,2008.5,,1639.29988251824,
9420,2008.75,,1505.03899797364,
9423,2008,9914,10032.1981179352,-118.198117935208
9423,2008.25,9798,10403.3825073641,-605.382507364133
9423,2008.5,10530,10352.1537869201,177.846213079922
9423,2008.75,10649,11149.6112641589,-500.611264158892
9429,2008,9050,11437.3734897716,-2387.37348977163
9429,2008.25,9643,10546.1440185727,-903.144018572666
9429,2008.5,7461,10016.5939707894,-2555.59397078941
9429,2008.75,7702,10398.6863304119,-2696.68633041193
9430,2008,3163,3183.65761509494,-20.6576150949395
9430,2008.25,3349,2744.60625570833,604.393744291673
9430,2008.5,3168,2435.70379079283,732.296209207169
9430,2008.75,3090,2593.14419010477,496.855809895234
9432,2008,2496,,
9432,2008.25,,1725.6714573916,
9432,2008.5,,1490.27501233724,
9432,2008.75,,1244.14124780535,
9490,2008,3324,3212.43579513279,111.564204867208
9490,2008.25,3324,2947.37241845869,376.627581541305
9490,2008.5,3323,2484.13366967581,838.866330324191
9490,2008.75,3106,2537.32758339917,568.672416600833
9494,2008,,1054.98377673568,
9494,2008.25,,848.798057245628,
9494,2008.5,,847.542664651156,
9494,2008.75,,841.57670233414,
9499,2008,13411,14890.9399011337,-1479.93990113371
9499,2008.25,11992,11633.5539595156,358.446040484449
9499,2008.5,9927,9262.91364061825,664.086359381754
9499,2008.75,9197,8753.14630767602,443.853692323977
9503,2008,2871,2853.55586585682,17.4441341431784
9503,2008.25,2965,2753.76855433025,211.23144566975
9503,2008.5,2788,2362.35016327273,425.649836727271
9503,2008.75,2918,2437.26810480812,480.731895191884
9505,2008,,2819.37278022465,
9505,2008.25,,2726.71179851662,
9505,2008.5,,2521.63352995348,
9505,2008.75,,2391.61591705357,
9508,2008,,2307.19778809203,
9508,2008.25,,2047.84569428965,
9508,2008.5,,1825.55742667308,
9508,2008.75,,1866.5503479505,
9515,2008,1328,2356.01091049583,-1028.01091049583
9515,2008.25,1328,2508.98616033563,-1180.98616033563
9515,2008.5,1808,2475.06226566659,-667.062265666587
9515,2008.75,1808,2359.34401284548,-551.344012845482
9518,2008,5830,5332.82154487722,497.178455122783
9518,2008.25,5404,5224.73517307933,179.264826920675
9518,2008.5,5674,5095.44182793032,578.558172069681
9518,2008.75,6208,5114.23524649197,1093.76475350803
9545,2008,9964,9118.26558195111,845.734418048887
9545,2008.25,,8214.31422237626,
9545,2008.5,8957,8685.51203269084,271.487967309156
9545,2008.75,9160,9705.45661493046,-545.456614930457
9555,2008,,8522.36366514527,
9555,2008.25,,4195.84879347457,
9555,2008.5,,-457.369692949678,
9555,2008.75,,162.870436245583,
9556,2008,,2347.62097908404,
9556,2008.25,,2437.57501223267,
9556,2008.5,,2760.50882964502,
9556,2008.75,,2446.61548907677,
9558,2008,,406.21162965514,
9558,2008.25,,400.017833806079,
9558,2008.5,,399.656556092845,
9558,2008.75,,393.860549497057,
9563,2008,,4028.8167458806,
9563,2008.25,,4133.62916352325,
9563,2008.5,,4023.71641791763,
9563,2008.75,,4181.95452198159,
9568,2008,5547,4736.42392698466,810.576073015343
9568,2008.25,5909,4927.05124629117,981.948753708833
9568,2008.5,4813,4756.46580243307,56.534197566928
9568,2008.75,,4351.09331092458,
9573,2008,,1603.19154481116,
9573,2008.25,,1514.60038097171,
9573,2008.5,,1470.29041263596,
9573,2008.75,,1511.28333391338,
9574,2008,708,1497.2342758613,-789.2342758613
9574,2008.25,653,1515.69365685652,-862.693656856521
9574,2008.5,622,1627.83117573884,-1005.83117573884
9574,2008.75,,969.4347404706,
9576,2008,,4921.59187259459,
9576,2008.25,,4669.03890128736,
9576,2008.5,,4968.00713678307,
9576,2008.75,,5118.9244867819,
9599,2008,1194,1000.7356627087,193.264337291305
9599,2008.25,,985.718948114192,
9599,2008.5,1173,1152.29690095287,20.7030990471314
9599,2008.75,1884,1564.87690642751,319.12309357249
9606,2008,2388,1977.25079478617,410.749205213835
9606,2008.25,2349,1888.65963094672,460.340369053284
9606,2008.5,2052,1847.37452724302,204.625472756979
9606,2008.75,2436,1889.15433638277,546.845663617234
9616,2008,,948.727588044982,
9616,2008.25,,777.95177360364,
9616,2008.5,,945.364726290084,
9616,2008.75,,1102.80587127513,
9618,2008,,1245.91201609033,
9618,2008.25,,1268.94321491315,
9618,2008.5,,1258.68755847282,
9618,2008.75,,1340.17489879593,
9622,2008,1905,2049.79254841671,-144.792548416714
9622,2008.25,1796,1951.50489543507,-155.504895435069
9622,2008.5,2076,1924.52761296999,151.472387030011
9622,2008.75,1945,2033.57787317869,-88.5778731786868
9625,2008,,1949.02656298153,
9625,2008.25,,1694.2308037368,
9625,2008.5,,1467.54273301906,
9625,2008.75,,1274.57832171308,
9626,2008,,61.4633917719683,
9626,2008.25,,55.3434897147455,
9626,2008.5,,88.9955243844855,
9626,2008.75,,49.223152301642,
9633,2008,240,412.618221407483,-172.618221407483
9633,2008.25,248,72.8267608635867,175.173239136413
9633,2008.5,256,72.465483150353,183.534516849647
9633,2008.75,251,457.904298882942,-206.904298882942
9640,2008,853,644.251466713453,208.748533286547
9640,2008.25,495,435.486853888259,59.5131461117411
9640,2008.5,511,435.125576175025,75.8744238249748
9640,2008.75,501,428.786967244721,72.213032755279
9652,2008,2016,795.747139872244,1220.25286012776
9652,2008.25,988,524.223870489869,463.776129510131
9652,2008.5,988,448.380797174646,539.619202825354
9652,2008.75,988,1256.35300660864,-268.353006608635
9657,2008,7390,7789.52173450841,-399.521734508409
9657,2008.25,5983,5572.54869786679,410.451302133214
9657,2008.5,4680,4874.67909252059,-194.67909252059
9657,2008.75,4346,5615.19470692726,-1269.19470692726
9666,2008,,789.162165127317,
9666,2008.25,,979.457727186132,
9666,2008.5,,1127.37090099774,
9666,2008.75,,1121.57489440195,
9708,2008,4306,3667.26703291331,638.732967086693
9708,2008.25,3808,3591.79228175025,216.207718249746
9708,2008.5,3846,3105.05740310686,740.942596893143
9708,2008.75,3920,3291.61402586751,628.385974132491
9717,2008,20655,20336.7664878474,318.233512152579
9717,2008.25,22621,21295.6042538786,1325.39574612144
9717,2008.5,21892,22488.2996233103,-596.299623310286
9717,2008.75,24389,23900.6597508301,488.340249169851
9727,2008,,1387.83982207334,
9727,2008.25,,1710.05634673209,
9727,2008.5,,1275.54273239104,
9727,2008.75,,888.17721143927,
9740,2008,1494,,
9740,2008.25,1465,1185.09882016064,279.901179839363
9740,2008.5,1233,1195.82900060227,37.1709993977313
9740,2008.75,1321,1184.55007465211,136.44992534789
9770,2008,,94.7678518412833,
9770,2008.25,,88.5740559922226,
9770,2008.5,,58.7064591101407,
9770,2008.75,,61.8442119475509,
9818,2008,,1872.96919744995,
9818,2008.25,,1605.40554805202,
9818,2008.5,,1570.94013915514,
9818,2008.75,,1798.08907066969,
9834,2008,,2670.49240953023,
9834,2008.25,,2578.84676699939,
9834,2008.5,,2283.42446456558,
9834,2008.75,,2321.41367411047,
9836,2008,500,500,0
9836,2008.25,500,500,0
9836,2008.5,500,500,0
9836,2008.75,500,500,0
9837,2008,,410.645257165412,
9837,2008.25,,404.451461316352,
9837,2008.5,,404.045847328015,
9837,2008.75,,396.624177311793,
9857,2008,9828,29093.9135199558,-19265.9135199558
9857,2008.25,29532,28148.2947587888,1383.70524121118
9857,2008.5,40687,27795.7165403334,12891.2834596666
9857,2008.75,30528,28648.7508268985,1879.24917310154
9862,2008,9416,8703.1407441878,712.859255812202
9862,2008.25,9298,8429.49331753401,868.50668246599
9862,2008.5,8187,8159.34490817233,27.6550918276689
9862,2008.75,9212,8113.43633474565,1098.56366525435
9867,2008,5245,5272.43386089619,-27.4338608961943
9867,2008.25,4999,5280.80082257457,-281.800822574573
9867,2008.5,5455,5622.97065694288,-167.970656942881
9867,2008.75,5947,5421.00128867711,525.998711322891
9871,2008,5946,6041.40138731293,-95.4013873129325
9871,2008.25,6046,5781.13968735664,264.860312643355
9871,2008.5,5938,5681.91981135878,256.080188641223
9871,2008.75,6795,6151.67114186636,643.328858133642
9875,2008,1656,1948.80860608504,-292.808606085041
9875,2008.25,1684,1854.50615937388,-170.50615937388
9875,2008.5,1684,1815.04443560923,-131.044435609228
9875,2008.75,1760,1854.88240857259,-94.8824085725914
9885,2008,,,
9885,2008.25,,-131.138493595405,
9885,2008.5,,-4.00225204433512,
9885,2008.75,,-223.446492951766,
9902,2008,1244,1131.63570541058,112.364294589418
9902,2008.25,1244,933.072140901347,310.927859098653
9902,2008.5,256,824.629644349086,-568.629644349086
9902,2008.75,,190.291901839661,
9903,2008,1393,1133.88740920473,259.11259079527
9903,2008.25,1417,1129.80697580223,287.193024197767
9903,2008.5,1516,1129.445698089,386.554301911001
9903,2008.75,1486,1123.64969149321,362.35030850679
9904,2008,3720,1835.90665994737,1884.09334005263
9904,2008.25,2100,1829.71286409831,270.28713590169
9904,2008.5,2245,1829.41941167689,415.580588323109
9904,2008.75,2147,1823.6234050811,323.376594918898
9907,2008,60,-105.879363789125,165.879363789125
9907,2008.25,62,54.725672709232,7.27432729076803
9907,2008.5,62,54.3643949959983,7.63560500400173
9907,2008.75,62,49.1788160265392,12.8211839734608
9914,2008,,207.625077705244,
9914,2008.25,,201.845087090475,
9914,2008.5,,99.9707306852256,
9914,2008.75,,1126.27651777565,
9915,2008,,544.932210750341,
9915,2008.25,,547.546554888355,
9915,2008.5,,449.086091666015,
9915,2008.75,,400.39473890834,
9916,2008,3444,791.110576368913,2652.88942363109
9916,2008.25,1020,785.168019412101,234.831980587899
9916,2008.5,1271,970.160305176776,300.839694823224
9916,2008.75,1021,1123.32299961441,-102.322999614407
9917,2008,1690,2716.01113285991,-1026.01113285991
9917,2008.25,1518,2436.54686218929,-918.546862189293
9917,2008.5,1521,2285.76285245843,-764.762852458431
9917,2008.75,1690,2326.85730765357,-636.85730765357
9929,2008,1268,,
9929,2008.25,1176,1556.82825054305,-380.828250543046
9929,2008.5,1348,1685.6701991188,-337.670199118801
9929,2008.75,1026,1264.25539806857,-238.255398068571
9932,2008,,417.017792867762,
9932,2008.25,,411.599881832999,
9932,2008.5,,411.849031746095,
9932,2008.75,,406.053025150306,
9938,2008,,125.274892749058,
9938,2008.25,,119.081096899997,
9938,2008.5,,118.719819186764,
9938,2008.75,,112.923812590975,
9949,2008,256,71.5055580827355,184.494441917265
9949,2008.25,491,65.3117622336748,425.688237766325
9949,2008.5,510,64.9504845204411,445.049515479559
9949,2008.75,475,-96.8780289519874,571.878028951987
9961,2008,441,754.982580660216,-313.982580660216
9961,2008.25,72,748.85528922381,-676.85528922381
9961,2008.5,75,748.8930379865,-673.8930379865
9961,2008.75,70,740.747208810267,-670.747208810267
9969,2008,620,304.915319729431,315.084680270569
9969,2008.25,124,65.2113762617193,58.7886237382807
9969,2008.5,128,64.8500985484856,63.1499014515144
9969,2008.75,120,59.046702573513,60.953297426487
9973,2008,30,510.43185242046,-480.43185242046
9973,2008.25,29,421.531856247948,-392.531856247948
9973,2008.5,20,376.955361378185,-356.955361378185
9973,2008.75,32,418.214809189618,-386.214809189618
9975,2008,,414.536282341169,
9975,2008.25,,408.342486492109,
9975,2008.5,,408.52381111339,
9975,2008.75,,402.727804517601,
9980,2008,,2880.23227096884,
9980,2008.25,,2933.16609911016,
9980,2008.5,,3058.8649471011,
9980,2008.75,,2839.7656806481,
9991,2008,6143,7508.20581208552,-1365.20581208552
9991,2008.25,6532,7991.10218664642,-1459.10218664642
9991,2008.5,6884,8450.90235510709,-1566.90235510709
9991,2008.75,7910,8703.74473968898,-793.744739688982
10007,2008,60,60.9194685582926,-0.91946855829265
10007,2008.25,62,54.725672709232,7.27432729076803
10007,2008.5,62,54.3643949959983,7.63560500400173
10007,2008.75,62,49.1788160265392,12.8211839734608
10016,2008,1431,2295.414118463,-864.414118462998
10016,2008.25,1972,2204.18307276285,-232.183072762846
10016,2008.5,1110,1799.66477306097,-689.664773060965
10016,2008.75,,1470.13943974384,
10021,2008,1562,1495.88350504702,66.1164949529807
10021,2008.25,1662,1661.05517788096,0.944822119042783
10021,2008.5,1336,1649.43987567082,-313.439875670815
10021,2008.75,740,1443.89711582626,-703.89711582626
